Entity,cca3,Year,population
Canada,CAN,1990,2.7541323E7
Canada,CAN,1991,2.7888813E7
Canada,CAN,1992,2.822441E7
Canada,CAN,1993,2.8547964E7
Canada,CAN,1994,2.8860734E7
Canada,CAN,1995,2.9164153E7
Canada,CAN,1996,2.945782E7
Canada,CAN,1997,2.9742378E7
Canada,CAN,1998,3.0022078E7
Canada,CAN,1999,3.0302511E7
Canada,CAN,2000,3.0588379E7
Canada,CAN,2001,3.0880072E7
Canada,CAN,2002,3.117826E7
Canada,CAN,2003,3.1488046E7
Canada,CAN,2004,3.181549E7
Canada,CAN,2005,3.2164313E7
Canada,CAN,2006,3.2536994E7
Canada,CAN,2007,3.2930795E7
Canada,CAN,2008,3.3337638E7
Canada,CAN,2009,3.3746093E7
Canada,CAN,2010,3.4147566E7
Canada,CAN,2011,3.4539156E7
Canada,CAN,2012,3.4922031E7
Canada,CAN,2013,3.5296535E7
Canada,CAN,2014,3.5664338E7
Canada,CAN,2015,3.6026668E7
Canada,CAN,2016,3.6382942E7
Canada,CAN,2017,3.6732091E7
Canada,CAN,2018,3.7074558E7
Canada,CAN,2019,3.7411038E7
Canada,CAN,2020,3.7742157E7
Canada,CAN,2021,3.8067913E7
Canada,CAN,2022,3.8388416E7
