cca3,Year,Death Numbers,population,Death Rate
ISL,1990,1657,255044.0,0.6496918178824046
ISL,1991,1675,257616.0,0.6501925346251786
ISL,1992,1691,260154.0,0.6499996156122911
ISL,1993,1698,262650.0,0.6464877213021131
ISL,1994,1725,265140.0,0.6505996831862413
ISL,1995,1815,267627.0,0.6781826945711755
ISL,1996,1755,270144.0,0.6496535181236673
ISL,1997,1752,272709.0,0.6424430436839268
ISL,1998,1739,275294.0,0.631688304140301
ISL,1999,1713,277868.0,0.6164797673715577
ISL,2000,1681,280439.0,0.5994173420957856
ISL,2001,1687,282910.0,0.5963027111095401
ISL,2002,1705,285329.0,0.5975558040016963
ISL,2003,1697,287955.0,0.5893281936413676
ISL,2004,1703,291102.0,0.5850183097333581
ISL,2005,1718,294976.0,0.582420264699501
ISL,2006,1751,299727.0,0.5841982871079349
ISL,2007,1770,305181.0,0.579983681815054
ISL,2008,1770,310855.0,0.569397307426292
ISL,2009,1788,316057.0,0.5657207402462214
ISL,2010,1792,320342.0,0.5594021389639823
ISL,2011,1809,323471.0,0.5592464239452687
ISL,2012,1837,325642.0,0.5641164223288151
ISL,2013,1846,327194.0,0.5641912749011291
ISL,2014,1807,328592.0,0.5499220918342503
ISL,2015,1845,330237.0,0.5586896683291092
ISL,2016,1880,332209.0,0.5659088104175383
ISL,2017,1921,334395.0,0.5744703120561013
ISL,2018,1961,336712.0,0.5823968257739551
ISL,2019,2011,339037.0,0.5931506000819969
