Entity,cca3,Year,population
Mongolia,MNG,1990,2184139.0
Mongolia,MNG,1991,2217918.0
Mongolia,MNG,1992,2243495.0
Mongolia,MNG,1993,2263196.0
Mongolia,MNG,1994,2280475.0
Mongolia,MNG,1995,2298017.0
Mongolia,MNG,1996,2316571.0
Mongolia,MNG,1997,2335744.0
Mongolia,MNG,1998,2355667.0
Mongolia,MNG,1999,2376228.0
Mongolia,MNG,2000,2397417.0
Mongolia,MNG,2001,2419594.0
Mongolia,MNG,2002,2443261.0
Mongolia,MNG,2003,2468765.0
Mongolia,MNG,2004,2496394.0
Mongolia,MNG,2005,2526429.0
Mongolia,MNG,2006,2558854.0
Mongolia,MNG,2007,2593819.0
Mongolia,MNG,2008,2631899.0
Mongolia,MNG,2009,2673794.0
Mongolia,MNG,2010,2719902.0
Mongolia,MNG,2011,2770357.0
Mongolia,MNG,2012,2824698.0
Mongolia,MNG,2013,2881783.0
Mongolia,MNG,2014,2940111.0
Mongolia,MNG,2015,2998433.0
Mongolia,MNG,2016,3056358.0
Mongolia,MNG,2017,3113788.0
Mongolia,MNG,2018,3170214.0
Mongolia,MNG,2019,3225166.0
Mongolia,MNG,2020,3278292.0
Mongolia,MNG,2021,3329282.0
Mongolia,MNG,2022,3378078.0
