cca3,Year,Death Numbers,population,Death Rate
ITA,1990,529150,5.7048237E7,0.9275483833093737
ITA,1991,537136,5.7088125E7,0.9408891954325002
ITA,1992,535306,5.7145308E7,0.9367453229930968
ITA,1993,536737,5.719761E7,0.9383906075795824
ITA,1994,540256,5.7213538E7,0.9442800058965065
ITA,1995,541602,5.7174412E7,0.9472804022890519
ITA,1996,544087,5.7065231E7,0.9534474678635753
ITA,1997,545667,5.6903633E7,0.9589317434266456
ITA,1998,552276,5.6742755E7,0.9732978245416529
ITA,1999,548940,5.6655629E7,0.9689063729219208
ITA,2000,544548,5.6692178E7,0.9605346261348435
ITA,2001,544487,5.6875148E7,0.9573372890387908
ITA,2002,548384,5.7182521E7,0.9590063369189337
ITA,2003,555480,5.7564589E7,0.9649682376782018
ITA,2004,540323,5.7948421E7,0.9324205744967581
ITA,2005,542450,5.8281209E7,0.9307459630770528
ITA,2006,545214,5.8542619E7,0.9313112554803876
ITA,2007,551697,5.8747862E7,0.9390928983934769
ITA,2008,558180,5.8922116E7,0.9473183210188854
ITA,2009,562648,5.9105622E7,0.9519365179847021
ITA,2010,560902,5.9325232E7,0.9454695432122372
ITA,2011,569441,5.958907E7,0.955613168656601
ITA,2012,576094,5.9879469E7,0.9620893598772561
ITA,2013,572907,6.0166828E7,0.9521974467392564
ITA,2014,574660,6.0409622E7,0.9512722989725048
ITA,2015,593942,6.0578489E7,0.980450337742825
ITA,2016,590431,6.0663068E7,0.9732956467022077
ITA,2017,598388,6.0673694E7,0.9862396049266425
ITA,2018,613427,6.0627291E7,1.0118001149020497
ITA,2019,624571,6.0550092E7,1.0314947168040636
