Entity,cca3,Year,population
Grenada,GRD,1990,96328.0
Grenada,GRD,1991,96462.0
Grenada,GRD,1992,97161.0
Grenada,GRD,1993,98234.0
Grenada,GRD,1994,99345.0
Grenada,GRD,1995,100286.0
Grenada,GRD,1996,101003.0
Grenada,GRD,1997,101567.0
Grenada,GRD,1998,102023.0
Grenada,GRD,1999,102429.0
Grenada,GRD,2000,102837.0
Grenada,GRD,2001,103242.0
Grenada,GRD,2002,103636.0
Grenada,GRD,2003,104003.0
Grenada,GRD,2004,104346.0
Grenada,GRD,2005,104658.0
Grenada,GRD,2006,104938.0
Grenada,GRD,2007,105183.0
Grenada,GRD,2008,105457.0
Grenada,GRD,2009,105787.0
Grenada,GRD,2010,106227.0
Grenada,GRD,2011,106786.0
Grenada,GRD,2012,107452.0
Grenada,GRD,2013,108172.0
Grenada,GRD,2014,108900.0
Grenada,GRD,2015,109603.0
Grenada,GRD,2016,110263.0
Grenada,GRD,2017,110874.0
Grenada,GRD,2018,111449.0
Grenada,GRD,2019,112002.0
Grenada,GRD,2020,112519.0
Grenada,GRD,2021,113015.0
Grenada,GRD,2022,113477.0
