Year,Death Numbers
1990,183891
1991,186376
1992,189192
1993,194059
1994,196911
1995,200397
1996,202136
1997,203654
1998,205896
1999,206541
2000,206499
2001,207457
2002,209789
2003,211790
2004,212408
2005,214362
2006,214744
2007,218111
2008,220343
2009,220984
2010,222369
2011,224017
2012,228179
2013,232198
2014,238167
2015,242385
2016,248045
2017,253871
2018,266237
2019,273947
