cca3,Year,Death Numbers,population,Death Rate
SEN,1990,75813,7526306.0,1.0073069046089809
SEN,1991,76330,7755503.0,0.9842043772015819
SEN,1992,77711,7990090.0,0.9725922987100271
SEN,1993,78909,8226749.0,0.9591759758320085
SEN,1994,80568,8461066.0,0.9522204412540927
SEN,1995,82592,8690155.0,0.9504088246987539
SEN,1996,83265,8912872.0,0.93421065622843
SEN,1997,84953,9130876.0,0.9303926589299867
SEN,1998,85843,9347777.0,0.9183252873918579
SEN,1999,86386,9568717.0,0.902796059283601
SEN,2000,86251,9797731.0,0.8803160650154611
SEN,2001,84057,1.0036102E7,0.8375462903824613
SEN,2002,83565,1.0283694E7,0.8125971076152207
SEN,2003,83504,1.054147E7,0.7921475847296441
SEN,2004,85470,1.0810086E7,0.7906505091633869
SEN,2005,85600,1.1090123E7,0.7718579857049377
SEN,2006,85210,1.1382272E7,0.7486203106023122
SEN,2007,84036,1.1687078E7,0.7190505616545042
SEN,2008,82810,1.20047E7,0.6898131565136988
SEN,2009,81642,1.2335092E7,0.6618677833939139
SEN,2010,82749,1.2678143E7,0.6526902244279782
SEN,2011,82731,1.3033814E7,0.634741296753199
SEN,2012,82424,1.340199E7,0.6150131435704698
SEN,2013,82204,1.3782429E7,0.5964405838767607
SEN,2014,83641,1.417474E7,0.5900707878945222
SEN,2015,84345,1.457845E7,0.5785594490497961
SEN,2016,84636,1.4993514E7,0.5644840829174536
SEN,2017,84972,1.5419354E7,0.5510736701420824
SEN,2018,83955,1.5854324E7,0.5295400800437786
SEN,2019,83559,1.6296362E7,0.5127463417908855
