cca3,Year,Death Numbers,population,Death Rate
ZMB,1990,104307,8036849.0,1.2978593973832282
ZMB,1991,112143,8246662.0,1.3598592982227233
ZMB,1992,119707,8451346.0,1.4164252652772706
ZMB,1993,125901,8656484.0,1.4544126691622141
ZMB,1994,133214,8869745.0,1.5018921062555912
ZMB,1995,140611,9096608.0,1.545751998986875
ZMB,1996,146596,9339740.0,1.569594014394405
ZMB,1997,151400,9597610.0,1.577476059143891
ZMB,1998,155639,9866474.0,1.5774531002666201
ZMB,1999,159311,1.0140564E7,1.5710270158543451
ZMB,2000,161889,1.0415942E7,1.554242525544017
ZMB,2001,166558,1.0692197E7,1.5577528173115405
ZMB,2002,163806,1.0971704E7,1.4929859573316961
ZMB,2003,163133,1.125674E7,1.449202877564908
ZMB,2004,161576,1.1550641E7,1.3988487738472695
ZMB,2005,158242,1.1856244E7,1.3346722621430531
ZMB,2006,154112,1.2173518E7,1.2659610804370602
ZMB,2007,145947,1.2502958E7,1.167299770182384
ZMB,2008,136191,1.2848531E7,1.0599733152373605
ZMB,2009,129253,1.3215142E7,0.9780674320412146
ZMB,2010,127469,1.3605986E7,0.9368597027808201
ZMB,2011,125795,1.4023199E7,0.8970492396207171
ZMB,2012,122666,1.4465148E7,0.8480106805682182
ZMB,2013,121463,1.4926551E7,0.8137378822475467
ZMB,2014,120782,1.5399793E7,0.784309243637236
ZMB,2015,120589,1.587937E7,0.7594067019031612
ZMB,2016,120480,1.6363449E7,0.7362750970165275
ZMB,2017,121399,1.6853608E7,0.7203146056322184
ZMB,2018,120550,1.7351714E7,0.6947440466111878
ZMB,2019,120001,1.7861034E7,0.671859199193059
