Year,Death Numbers
1990,285086
1991,296725
1992,306615
1993,318737
1994,335123
1995,350881
1996,364618
1997,349830
1998,358823
1999,380891
2000,381888
2001,368164
2002,374349
2003,374193
2004,382476
2005,370853
2006,368997
2007,370183
2008,373140
2009,374740
2010,384870
2011,390322
2012,395121
2013,402010
2014,413783
2015,426748
2016,446224
2017,458450
2018,472322
2019,484832
