Year,Death Numbers
1990,113589
1991,113521
1992,115531
1993,116309
1994,119121
1995,119684
1996,121577
1997,121817
1998,121617
1999,121706
2000,122290
2001,122934
2002,124778
2003,124653
2004,124483
2005,124441
2006,126024
2007,129287
2008,131715
2009,132087
2010,132798
2011,135195
2012,135810
2013,137420
2014,141342
2015,145315
2016,146789
2017,150480
2018,156364
2019,160895
