cca3,Year,Death Numbers,population,Death Rate
ARG,1990,241550,3.2618648E7,0.7405273204456543
ARG,1991,242283,3.3079002E7,0.7324374538264485
ARG,1992,246797,3.352932E7,0.7360632425590499
ARG,1993,247560,3.3970103E7,0.7287584615212972
ARG,1994,246569,3.4402669E7,0.7167147409405938
ARG,1995,251350,3.4828168E7,0.7216859640736774
ARG,1996,256524,3.5246376E7,0.727802483863873
ARG,1997,262194,3.5657438E7,0.7353136251684712
ARG,1998,269498,3.6063451E7,0.7472884389239399
ARG,1999,274516,3.6467218E7,0.7527747249598256
ARG,2000,270944,3.6870796E7,0.7348471673896055
ARG,2001,274722,3.7275644E7,0.7370013513381553
ARG,2002,281470,3.7681743E7,0.7469665084229251
ARG,2003,285981,3.8087866E7,0.7508454267298672
ARG,2004,281837,3.849197E7,0.7321968711915758
ARG,2005,279622,3.8892924E7,0.7189534013950712
ARG,2006,282600,3.9289876E7,0.7192692590834341
ARG,2007,291460,3.9684303E7,0.7344465644262418
ARG,2008,288199,4.0080159E7,0.7190565286929127
ARG,2009,291264,4.0482786E7,0.7194761743917526
ARG,2010,298067,4.0895751E7,0.7288458891487284
ARG,2011,302437,4.1320497E7,0.7319297248530191
ARG,2012,305412,4.1755188E7,0.7314348578672427
ARG,2013,309749,4.2196034E7,0.7340713584598969
ARG,2014,312071,4.2637508E7,0.7319166026307166
ARG,2015,319105,4.3075416E7,0.7408053818911464
ARG,2016,332157,4.3508459E7,0.7634308537565074
ARG,2017,336212,4.3937143E7,0.7652113383885703
ARG,2018,333808,4.436115E7,0.7524782382783133
ARG,2019,337052,4.4780675E7,0.7526728884725387
