Year,Death Numbers
1990,413
1991,422
1992,428
1993,456
1994,461
1995,465
1996,440
1997,464
1998,433
1999,438
2000,439
2001,438
2002,438
2003,437
2004,438
2005,441
2006,449
2007,501
2008,502
2009,477
2010,482
2011,492
2012,499
2013,505
2014,522
2015,538
2016,547
2017,558
2018,568
2019,578
