Entity,cca3,Year,population
North America,,1990,4.27517667E8
North America,,1991,4.32663821E8
North America,,1992,4.38123767E8
North America,,1993,4.43652234E8
North America,,1994,4.49318541E8
North America,,1995,4.55163076E8
North America,,1996,4.61221136E8
North America,,1997,4.67453761E8
North America,,1998,4.73738721E8
North America,,1999,4.79907387E8
North America,,2000,4.86124198E8
North America,,2001,4.91771508E8
North America,,2002,4.97173033E8
North America,,2003,5.02448468E8
North America,,2004,5.07773688E8
North America,,2005,5.13270901E8
North America,,2006,5.18977613E8
North America,,2007,5.24838651E8
North America,,2008,5.30772206E8
North America,,2009,5.36655895E8
North America,,2010,5.42398372E8
North America,,2011,5.47977698E8
North America,,2012,5.5341615E8
North America,,2013,5.5871219E8
North America,,2014,5.63874425E8
North America,,2015,5.68911289E8
North America,,2016,5.73814461E8
North America,,2017,5.78582963E8
North America,,2018,5.82921781E8
North America,,2019,5.87512621E8
North America,,2020,5.92062319E8
North America,,2021,5.96581283E8
North America,,2022,6.01064775E8
