Year,Death Numbers
1990,135246
1991,138241
1992,141596
1993,144267
1994,147020
1995,149793
1996,155172
1997,154762
1998,154537
1999,156561
2000,162088
2001,164666
2002,167870
2003,168937
2004,168574
2005,168738
2006,167196
2007,165772
2008,166195
2009,166822
2010,168681
2011,168944
2012,172590
2013,172971
2014,172281
2015,174176
2016,173902
2017,173275
2018,173565
2019,174965
