Entity,cca3,Year,population
Barbados,BRB,1990,260933.0
Barbados,BRB,1991,261911.0
Barbados,BRB,1992,262890.0
Barbados,BRB,1993,263869.0
Barbados,BRB,1994,264893.0
Barbados,BRB,1995,265955.0
Barbados,BRB,1996,267047.0
Barbados,BRB,1997,268183.0
Barbados,BRB,1998,269334.0
Barbados,BRB,1999,270455.0
Barbados,BRB,2000,271511.0
Barbados,BRB,2001,272494.0
Barbados,BRB,2002,273423.0
Barbados,BRB,2003,274331.0
Barbados,BRB,2004,275283.0
Barbados,BRB,2005,276320.0
Barbados,BRB,2006,277475.0
Barbados,BRB,2007,278701.0
Barbados,BRB,2008,279946.0
Barbados,BRB,2009,281107.0
Barbados,BRB,2010,282131.0
Barbados,BRB,2011,282987.0
Barbados,BRB,2012,283698.0
Barbados,BRB,2013,284294.0
Barbados,BRB,2014,284825.0
Barbados,BRB,2015,285327.0
Barbados,BRB,2016,285798.0
Barbados,BRB,2017,286229.0
Barbados,BRB,2018,286640.0
Barbados,BRB,2019,287021.0
Barbados,BRB,2020,287371.0
Barbados,BRB,2021,287708.0
Barbados,BRB,2022,288023.0
