Entity,cca3,Year,population
Iraq,IRQ,1990,1.7419113E7
Iraq,IRQ,1991,1.7889457E7
Iraq,IRQ,1992,1.840274E7
Iraq,IRQ,1993,1.8955087E7
Iraq,IRQ,1994,1.9539348E7
Iraq,IRQ,1995,2.0149342E7
Iraq,IRQ,1996,2.0783073E7
Iraq,IRQ,1997,2.1439579E7
Iraq,IRQ,1998,2.211433E7
Iraq,IRQ,1999,2.2802061E7
Iraq,IRQ,2000,2.3497589E7
Iraq,IRQ,2001,2.4208178E7
Iraq,IRQ,2002,2.4931922E7
Iraq,IRQ,2003,2.5644503E7
Iraq,IRQ,2004,2.6313838E7
Iraq,IRQ,2005,2.6922279E7
Iraq,IRQ,2006,2.7448124E7
Iraq,IRQ,2007,2.7911242E7
Iraq,IRQ,2008,2.8385739E7
Iraq,IRQ,2009,2.8973157E7
Iraq,IRQ,2010,2.9741977E7
Iraq,IRQ,2011,3.0725305E7
Iraq,IRQ,2012,3.1890012E7
Iraq,IRQ,2013,3.3157061E7
Iraq,IRQ,2014,3.4411949E7
Iraq,IRQ,2015,3.5572269E7
Iraq,IRQ,2016,3.6610632E7
Iraq,IRQ,2017,3.7552789E7
Iraq,IRQ,2018,3.8433604E7
Iraq,IRQ,2019,3.9309789E7
Iraq,IRQ,2020,4.0222503E7
Iraq,IRQ,2021,4.1179351E7
Iraq,IRQ,2022,4.2164963E7
